LINK,CATEGORY,TITLE,SUMMARY,SENTIMENT,PUB_DATE,CLICKBAIT_PROB,ARTICLE_TYPE,TYPE_PROB
https://n.news.naver.com/mnews/article/421/0008874816?sid=101,IT/플랫폼,"서클 창립자, 방한 당일 오찬 회동…금융권·두나무·다날 한자리에","서클 창립자 제레미 알레어가 13일 방한해 국내 금융권 수장들과 오찬 회동을 열고, 자체 행사를 개최한다.",호재,2026-04-07 11:46,26.0,사실형,82.5
https://n.news.naver.com/mnews/article/029/0003020376?sid=101,IT/플랫폼,네카토 뛰는데 카드사는 ‘주춤’… 결제 시장 희비,네카토의 실적 성장에 힘입어 핀테크 3사가 실적을 확대했지만 카드사는 수익성 악화에 직면했다.,호재,2026-04-07 13:02,36.2,사실형,70.3
https://n.news.naver.com/mnews/article/469/0000923987?sid=102,엔터/미디어,오염 없는 세상에서의 '덕질' 위해... 기후 운동 최전선에 K팝 팬이 있다...,K팝 팬들이 기후 캠페인 그룹 '케이팝포플래닛'을 통해 지속 가능한 덕질을 위해 활동하고 있다.,호재,2026-04-07 09:00,20.0,사실형,72.7
https://n.news.naver.com/mnews/article/001/0016006710?sid=100,IT/플랫폼,내일부터 공영주차장 5부제인데…대상 주차장 알아서 검색해야,"내일부터 공영주차장 5부제가 시행되며, 대상 주차장을 알아서 검색해야 한다.",호재,2026-04-07 11:28,60.2,사실형,75.2
https://n.news.naver.com/mnews/article/009/0005662428?sid=101,IT/플랫폼,서클 손잡은 빗썸…점유율 1위 두나무에 도전,가상자산거래소 빗썸이 달러 스테이블코인 USDC 발행사인 서클과 손잡고 국내 스테이블코인 시장 선점 경쟁에 뛰어든다.,호재,2026-04-07 17:28,26.2,사실형,55.8
https://m.entertain.naver.com/article/609/0001111581,IT/플랫폼,"아티스트 없이도 통하는 서사의 힘, 음악으로 시작된 이야기 스스로 춤...",한국의 글로벌 마케팅 파워와 일본의 IP 확장 노하우가 맞물린 구조는 이제 새로운 경쟁 표준이 되었다.,호재,2026-04-08 06:21,45.8,추론형,49.9
https://n.news.naver.com/mnews/article/003/0013874058?sid=102,2차전지,"경북도 ""폐전기차는 미래자원""…순환이용 사업 본격화","경북도가 폐전기차 핵심부품을 재활용하고, 전기차 전주기 순환이용 체계를 구축하는 사업을 추진한다.",호재,2026-04-08 08:44,25.5,사실형,49.5
https://n.news.naver.com/mnews/article/009/0005662311?sid=101,2차전지,"미국·이란 정세 시시각각 변화…변동성 커진 국내 증시, 유망 분야는",에너지 위기와 호르무즈 해협 봉쇄로 원전주와 재생에너지 등이 유망한 주식으로 보도한다.,호재,2026-04-07 15:11,42.4,사실형,70.0
https://n.news.naver.com/mnews/article/374/0000502868?sid=101,2차전지,"[증시 인사이트] 국내증시, 상승 출발 후 혼조 마감…코스피↑ 코스닥↓",국내증시가 상승 출발 후 혼조 마감을 기록하며 코스피가 오르고 코스닥이 내렸다.,중립,2026-04-07 16:36,12.5,추론형,73.2
https://n.news.naver.com/mnews/article/015/0005272629?sid=101,2차전지,"김태유 ""전기국가는 에너지 전환 종착지…전력구조 개편이 첫 단추""",김태유 교수는 4차 산업혁명 시대가 전기국가 시대로 진행되는 것이 자연스러운 문명사적 흐름이라고 설명했다.,호재,2026-04-08 17:52,70.4,추론형,95.8
https://n.news.naver.com/mnews/article/032/0003438561?sid=102,2차전지,“최태원 동거인 중국 간첩” 허위 주장한 ‘배터리 아저씨’ 불구속 기...,유튜버 박순혁씨가 최태원 SK그룹 회장의 동거인 김희영씨를 '중국 간첩'이라고 발언한 혐의로 불구속 기소되었다.,악재,2026-04-08 14:52,34.8,사실형,73.0
https://n.news.naver.com/mnews/article/052/0002338014?sid=102,2차전지,"""최태원 동거인은 중국 간첩""…'배터리 아저씨' 결국 재판행","박순혁(56)씨는 '배터리 아저씨'로 불리는 유튜버로, SK그룹 회장 최태원과 동거인 김희영에 대한 중화선거관리위원회가 저지른 범죄의 재구성 1편'이라는 제목의 영상에서 허위사실을 유포해 명예를 훼손한 혐의로 재판에 넘겨졌다.",악재,2026-04-08 15:26,76.4,사실형,87.8
https://n.news.naver.com/mnews/article/003/0013867187?sid=102,2차전지,구미에 국내 최대 배터리 시험인증기관 들어선다,구미에 국내 최대 배터리 시험인증기관이 7월에 설립 예정이다.,호재,2026-04-04 10:49,41.3,대화형,63.0
https://n.news.naver.com/mnews/article/374/0000502584?sid=101,2차전지,[증시 인사이트] 국내증시 동반 상승 출발 후 엇갈린 희비…혼조 마감,국내증시 동반 상승 출발 후 엇갈린 희비로 혼조 마감을 기록했다.,중립,2026-04-06 16:34,15.1,추론형,68.3
https://n.news.naver.com/mnews/article/421/0008879286?sid=105,제약/바이오,"보건산업진흥원, FDA 인허가 대응 콘텐츠 공개…실무 지원 강화",한국보건산업진흥원은 국내 제약·바이오 기업의 글로벌 규제 대응 역량 강화를 위해 교육 콘텐츠를 공개했다.,호재,2026-04-09 09:45,13.3,대화형,65.8
https://n.news.naver.com/mnews/article/018/0006252255?sid=102,2차전지,"삼성 반도체 수석연구원도 합류…폴리텍 교수진, 이번엔 82명 뽑는다",한국폴리텍대학은 82명의 교원을 공개 채용하여 '현장형 직업교육' 강화를 위해 실무형 전문가들을 교수로 영입한다.,호재,2026-04-07 18:09,14.2,사실형,31.1
https://n.news.naver.com/mnews/article/469/0000923710?sid=110,2차전지,"[뉴스룸에서] K배터리, 동트기 전이 어두운 법","한국이 놓칠 수 없는 배터리 산업은 ESS, 전고체 등 신시장 개척을 통해 전기차 캐즘을 뚫기 위한 해법을 제시해야 한다.",호재,2026-04-06 04:30,30.6,사실형,72.8
https://n.news.naver.com/mnews/article/629/0000489722?sid=101,제약/바이오,"코스피, 폭등 후 숨 고르기…장 초반 5800선 공방","코스피는 장 초반 5800선에서 보합하고 있으며, 미국과 이란의 휴전 합의 영향으로 향후 6000선 돌파 여부가 결정될 전망이다.",중립,2026-04-09 09:22,52.4,사실형,62.9
https://n.news.naver.com/mnews/article/081/0003633732?sid=101,제약/바이오,[서울데이터랩]‘애머릿지’ 30% 상한가…실시간 상승률 1위,애머릿지가 30% 상한가로 실시간 상승률 1위를 차지했다.,호재,2026-04-09 09:38,52.8,사실형,83.8
https://n.news.naver.com/mnews/article/277/0005747032?sid=101,제약/바이오,"[특징주] 논란 속 삼천당제약, 10%대 반등",삼천당제약 주가는 과대평가 논란으로 급락했던 이후 소폭 반등하고 있다.,호재,2026-04-09 09:51,32.1,사실형,56.9
https://n.news.naver.com/mnews/article/586/0000126417?sid=102,제약/바이오,"[대구 24시] 달성군, 소상공인 카드 수수료 0.4% 지원…대구 첫 시행","달성군이 소상공인 카드 수수료 지원사업을 시행해, 연 매출 1억원 이하 소상공인을 대상으로 카드 매출액의 0.4%를 지원한다.",호재,2026-04-09 09:33,22.1,사실형,72.2
https://n.news.naver.com/mnews/article/009/0005663307?sid=101,제약/바이오,미국·이란 2주 휴전했지만 여전히 불안…코스피 5800선 지키며 하락 출...,코스피는 미국과 이란의 2주간 휴전 합의 이후에도 불안한 분위기 속에서 하락 출발했다.,호재,2026-04-09 09:25,50.5,사실형,90.2
https://n.news.naver.com/mnews/article/001/0016011235?sid=101,제약/바이오,"코스피, 장초반 0.6% 내린 5,830대…코스닥은 상승 전환(종합)","코스피는 장초반 0.6% 내린 5,830대에 도달했으며, 코스닥은 상승 전환했다.",호재,2026-04-09 09:45,51.3,사실형,89.2
https://n.news.naver.com/mnews/article/003/0013876812?sid=102,제약/바이오,"""규제과학 국제협력""…식약처·규제과학센터·DIA 워크숍","식약처, 규제과학 국제협력 워크숍 개최한다.",중립,2026-04-09 09:37,26.4,대화형,71.0
https://n.news.naver.com/mnews/article/119/0003078706?sid=101,제약/바이오,"'잔불' 남은 중동 화약고…코스피, 약보합 출발 [특징주]","코스피는 약보합 출발해 5826.45로 시작했으며, 투자주체별로는 외국인이 순매도하고 개인과 기관이 순매수했다.",중립,2026-04-09 09:52,59.6,사실형,90.1
https://n.news.naver.com/mnews/article/277/0005747004?sid=101,제약/바이오,"코스피, 하락 출발 후 보합…코스닥도 약보합","코스피는 하락 출발 후 보합세를 보이며, 코스닥도 약보합을 유지하고 있다.",중립,2026-04-09 09:35,81.9,사실형,85.2
https://n.news.naver.com/mnews/article/016/0002623363?sid=101,자동차/모빌리티,"현대차·기아, 美서 1분기 역대 최다 판매…무뇨스 사장 “58개 신차로 ...",현대차와 기아가 1분기 미국 시장에서 역대 최다 판매 기록을 달성했다.,호재,2026-04-02 07:52,14.4,사실형,93.9
https://n.news.naver.com/mnews/article/022/0004116629?sid=101,자동차/모빌리티,"현대차·기아, 공장 가동률 2년새 10%P ‘뚝’",현대차와 기아의 합산 공장 가동률이 2년 새 10%포인트 떨어진 것으로 나타났습니다.,호재,2026-03-30 06:04,21.9,사실형,94.9
https://n.news.naver.com/mnews/article/215/0001247745?sid=101,자동차/모빌리티,고유가 시대 전기차 수요 급증…월 10만원 대로 이용,"고유가로 전기차 판매량이 급증하고 있으며, 금융사들의 저금리 상품은 소비자들의 부담을 완화하고 있다.",호재,2026-04-03 09:21,23.7,사실형,76.8
https://n.news.naver.com/mnews/article/374/0000500891?sid=101,자동차/모빌리티,'캐즘 끝났나'…전기차 등록 월 3.5만대 역대 최다,올해 2월 국내 전기차 신규 등록 대수가 역대 최다인 3만 5693대를 기록했다.,호재,2026-03-29 09:36,47.1,추론형,99.9
https://n.news.naver.com/mnews/article/081/0003630284?sid=101,자동차/모빌리티,2월 국내 전기차 신규등록 역대 최다…이란 전쟁에 강세 이어질듯,"2월 국내 전기차 신규등록이 역대 최다를 기록했으며, 이란 전쟁에 따른 유가 상승에 따라 전기차 강세가 계속될 전망이다.",호재,2026-03-29 15:02,53.6,사실형,87.0
https://n.news.naver.com/mnews/article/366/0001153452?sid=103,자동차/모빌리티,4월 車 구매 혜택… 전기차 할인에 유류비 특별지원까지,4월 국내 완성차 업계가 전기차와 인기 차종을 대상으로 할인 혜택을 발표했다.,호재,2026-04-01 16:47,23.3,사실형,78.5
https://n.news.naver.com/mnews/article/001/0015987804?sid=101,자동차/모빌리티,현대차·기아 공장 가동률 2년새 10%p↓…관세·전기차 캐즘 영향,현대차와 기아의 합산 공장 가동률이 2년 새 10%포인트 떨어진 것으로 나타났습니다.,악재,2026-03-29 08:00,19.5,사실형,93.6
https://n.news.naver.com/mnews/article/018/0006247078?sid=103,자동차/모빌리티,"현대차그룹, 새 전기차 고객 충전 kWh당 199원 프로모션",현대차그룹이 전기차 구매 심리를 완화하고 신규 고객의 초기 부담을 줄이기 위한 '웰컴 199원' 충전 요금 프로모션을 시행한다.,호재,2026-04-01 09:22,21.9,사실형,65.5
https://n.news.naver.com/mnews/article/014/0005500850?sid=101,자동차/모빌리티,"현대차그룹, 신규 전기차 고객 '충전요금 지원' 프로모션 실시",현대차그룹이 신규 전기차 고객을 대상으로 E-pit 초고속 충전 요금을 kWh당 199원에 제공하는 프로모션을 시행한다.,호재,2026-04-01 12:35,21.4,사실형,56.2
https://n.news.naver.com/mnews/article/123/0002380607?sid=101,자동차/모빌리티,현대차 1분기 판매량 2.6% 줄어 '주춤'…기아는 '역대 최다',"현대차는 1분기 판매량 2.6% 줄어 '주춤'했지만, 기아는 역대 최다 판매 실적을 달성했다.",호재,2026-04-02 07:02,13.4,사실형,92.8
https://n.news.naver.com/mnews/article/001/0015996661?sid=101,자동차/모빌리티,완성차 5사 3월 판매 71.5만대…이란전쟁에도 현대차 제외 반등,"완성차 5사 3월 판매량이 전년 동월 대비 1.4% 증가했으며, 이란 전쟁 여파에도 현대차를 제외한 나머지 4개 업체가 판매량을 늘렸다.",호재,2026-04-01 17:55,39.7,사실형,93.6
https://n.news.naver.com/mnews/article/009/0005661147?sid=101,방산/우주항공,"LIG D&amp;A, 정지궤도급 위성 주도…지상·해상 넘어 우주서도 K방산 입지 ...","LIG D&A는 정밀 유도무기, 감시정찰, 지휘통제·통신, 항공전자·전자전 등 육해공 전 분야에서 첨단 무기체계를 개발·양산해온 자주국방 역사의 산증인이다.",호재,2026-04-05 16:06,40.8,사실형,75.65637079626322
https://n.news.naver.com/mnews/article/016/0002615618?sid=101,IT/플랫폼,"나이스디앤비, K-웹툰 글로벌 플랫폼 만든다",나이스디앤비가 K-웹툰 글로벌 플랫폼을 구축하여 국내 대형 플랫폼에 의존하는 좁은 문을 넓히고 창작자와 수요자를 직접 잇는 새로운 생태계를 만들 계획이다.,호재,2026-03-18 12:33,27.3,사실형,77.10002958774567
https://n.news.naver.com/mnews/article/629/0000489082?sid=101,IT/플랫폼,"구글 진출에 불붙는 '지도 전쟁'…네이버·카카오, 서비스 고도화로 맞...",네이버와 카카오가 구글 지도의 국내 서비스에 대응하여 자사의 지도 서비스를 고도화하고 있다.,호재,2026-04-07 14:23,66.4,사실형,70.9
https://n.news.naver.com/mnews/article/008/0005341333?sid=105,IT/플랫폼,"네이버·카카오 지도, '길찾기' 넘어 소통·리뷰 경쟁…구글 공세 긴장...","네이버·카카오가 지도 서비스 경쟁에 속도를 내고 있으며, 구글은 국내 고정밀 지도 활용 확대를 노리는 가운데, 생활밀착형 지도 시장 주도권 경쟁이 치열해질 전망이다.",호재,2026-04-08 10:17,43.3,사실형,62.9
https://n.news.naver.com/mnews/article/001/0016008298?sid=101,자동차/모빌리티,"삼성증권 ""현대차, 1분기 실적 예상치 하회 전망…목표가↓""",삼성증권은 현대차의 1분기 실적이 컨센서스를 하회할 것으로 전망하며 목표주가를 하향 조정했다.,악재,2026-04-08 08:46,14.1,사실형,75.3
https://n.news.naver.com/mnews/article/014/0005504250?sid=105,자동차/모빌리티,현대차·벤츠·BMW…'티맵 오토' 탑재 車 100만대 돌파,티맵모빌리티의 차량용 내비게이션 '티맵 오토'가 100만대 돌파했다.,호재,2026-04-08 09:39,7.4,사실형,49.2
https://n.news.naver.com/mnews/article/015/0005272240?sid=101,자동차/모빌리티,中 전기차의 공습…BYD 매장수 수입차 '빅4'로,중국 전기차 업체 BYD가 한국 시장 진출 1년 3개월 만에 수입차 매장 수 기준 '빅4'에 올라섰다.,호재,2026-04-08 08:01,28.8,사실형,92.5
https://n.news.naver.com/mnews/article/417/0001137921?sid=101,자동차/모빌리티,고유가 여파로 전기차 판매량 증가…배터리 업계 봄날 올까,고유가 여파로 전기차 판매량이 증가하고 있는 것으로 보인다.,호재,2026-04-07 17:21,23.6,사실형,72.5
https://n.news.naver.com/mnews/article/018/0006252144?sid=103,자동차/모빌리티,"""중동 전쟁 직격탄""…현대차 인니 공장 가동률 '급락' 예상",현대차 인도네시아 공장 가동률이 급락할 우려에 직면했다.,악재,2026-04-07 16:06,26.7,사실형,70.2
https://n.news.naver.com/mnews/article/052/0002336903?sid=101,자동차/모빌리티,"""여보, 우리도 전기차로 바꿀까?"" 초고유가 시대 갓성비 주목",기아 EV2가 유럽에서만 생산되면서 국내 전기차 생산 공급이 떨어질 것이라는 우려가 있다.,악재,2026-04-06 10:03,14.3,추론형,100.0
https://n.news.naver.com/mnews/article/025/0003513680?sid=101,자동차/모빌리티,‘하브 라인업’이래서 늘렸구나…현대차 미국 판매 신기록,현대차의 하이브리드차 판매가 53.2% 증가한 9만7627대를 기록했다.,호재,2026-04-03 00:02,16.7,사실형,98.3
https://n.news.naver.com/mnews/article/092/0002418039?sid=105,IT/반도체,"오픈엣지, LPDDR6 기반 인터페이스 IP 라이선스 계약 수주",오픈엣지테크놀로지는 LPDDR6 기반 인터페이스 IP 라이선스 계약을 수주해 차세대 저전력 메모리 표준 시장 진입을 알리는 신호탄을 보냈다.,호재,2026-04-09 09:57,31.4,사실형,57.0
https://n.news.naver.com/mnews/article/011/0004608853?sid=100,IT/반도체,양향자 “30년 전문가 두고 AI 인재 영입?...비정상 선거 안 돼”,"양향자 국민의힘 최고위원이 공관위의 추가 후보 공모 결정에 반발하며, 공관위가 기존 후보 경쟁력을 위축시켰다고 비판했다.",호재,2026-04-09 10:04,20.6,사실형,85.2
https://n.news.naver.com/mnews/article/138/0002223857?sid=105,IT/반도체,"오픈엣지, LPDDR5X·LPDDR6X 지원 인터페이스 IP 상업화 착수","오픈엣지테크놀로지는 LPDDR6과 LPDDR5X를 동시 지원하는 인터페이스 IP를 개발하고, 국내 고객사로부터 수주하여 차세대 메모리 인터페이스 시장에 진출했다.",호재,2026-04-09 10:14,34.5,사실형,84.7
https://n.news.naver.com/mnews/article/018/0006253418?sid=101,IT/반도체,"에프앤가이드 지수 추종 ETF, 순자산 55조원 돌파…올 들어 25조↑","에프앤가이드 지수 추종 ETF의 순자산 총액이 55조원을 돌파했으며, 민간 지수사업자 선두 지위를 재확인했다.",호재,2026-04-09 10:03,15.2,사실형,89.1
https://n.news.naver.com/mnews/article/029/0003020740?sid=101,IT/반도체,에프앤가이드 ETF 순자산총액 55조 돌파…반도체·방산 타고 자금 유입...,에프앤가이드 ETF는 순자산총액 55조원을 돌파하며 반도체·방산 테마로 자금 유입이 확산되고 있다.,호재,2026-04-09 10:13,8.2,사실형,85.2
https://n.news.naver.com/mnews/article/011/0004608828?sid=110,IT/반도체,RIE2030이 보는 제조업의 미래 [조남준의 CROSS ECONOMY(변환경제)],"제조업의 미래는 공장을 운영하는 방식이 아니라, 제조가 만들어내는 자산에 있다.",호재,2026-04-09 09:46,20.3,사실형,65.4
https://n.news.naver.com/mnews/article/277/0005747028?sid=101,IT/반도체,"에프앤가이드, 지수 추종 ETF 순자산 55조원 돌파","에프앤가이드 지수 추종 ETF가 순자산 55조원 돌파, 반도체·방산·조선 테마로 인한 자금 유입",호재,2026-04-09 09:48,13.1,사실형,83.5
https://n.news.naver.com/mnews/article/011/0004608842?sid=101,IT/반도체,"에프앤가이드, 지수 추종 ETF 순자산 55조원 돌파","에프앤가이드의 지수 추종 ETF 순자산 55조원 돌파, 반도체·방산·조선 강세로 자금 이동",호재,2026-04-09 10:00,11.8,사실형,76.0
https://n.news.naver.com/mnews/article/277/0005747054?sid=162,IT/반도체,"공천갈등 표출된 국힘 최고위…張 ""절제·희생 필요""","국민의힘 최고위원회의에서 지방선거 공천에 대한 논의가 진행되면서, 국힘 대표 장동혁은 절제와 희생이 필요하다고 밝혔다.",호재,2026-04-09 10:10,40.5,사실형,89.0
https://n.news.naver.com/mnews/article/277/0005747065?sid=105,IT/반도체,"SKT ""6G시대 AI 고속도로 깔겠다…CDMA 신화 이어갈 것""",SK텔레콤은 6G 시대에 인공지능(AI) 고속도로를 구축하여 경쟁력을 확보하겠다고 밝혔다.,호재,2026-04-09 10:15,21.0,사실형,73.9
https://n.news.naver.com/mnews/article/030/0003416280?sid=105,IT/반도체,"시높시스, 2나노 칩렛 표준 'UCIe' 설계 작업 완료…생산 이관","시높시스가 2나노미터 공정에 칩렛 표준 'UCIe'를 적용하여 테이프아웃을 완료하였으며, 생산으로 이관하여 제품 상용화를 위한 제조 단계에 진입했습니다.",호재,2026-04-09 10:13,27.8,대화형,32.3
https://n.news.naver.com/mnews/article/014/0005492171?sid=101,금융/밸류업,“주총 시즌이 온다”...자사주 소각 릴레이에 ‘밸류업 장세’ 재점화,국내 증시의 밸류업 기대가 주주총회 시즌에 다시 부각될 전망이다.,호재,2026-03-16 15:40,20.4,대화형,40.4
https://n.news.naver.com/mnews/article/003/0013870597?sid=105,IT/반도체,'16조 몸값' 프랑스 미스트랄AI가 韓 찾은 이유,삼성전자와 미스트랄AI가 AI 반도체 공급망 및 기술 협력을 협의했다.,호재,2026-04-06 15:59,24.5,사실형,98.1
https://n.news.naver.com/mnews/article/030/0003415167?sid=105,IT/반도체,산업부 'AI 광반도체 공모 최종 선정…아산시에 143억 투입 제조 기반 마...,충남도는 산업부 주관 '인공지능(AI) 광반도체 핵심부품 제조 기반 구축' 공모에 최종 선정되어 아산시에 차세대 AI 반도체 시장 선점을 위한 산업 생태계를 조성한다.,호재,2026-04-06 16:53,62.2,사실형,34.3
https://n.news.naver.com/mnews/article/008/0005340460?sid=105,IT/반도체,"건설硏 ""AI 데이터센터부터 SMR까지…국가전략산업 인프라 주도""","건설연(KICT)은 반도체, AI, 소형모듈원자로(SMR) 등 국가전략산업을 뒷받침하기 위해 기술 혁신에 나선다.",호재,2026-04-06 16:53,53.7,사실형,67.3
https://n.news.naver.com/mnews/article/030/0003415104?sid=105,IT/반도체,"건설연, 반도체·AI·SMR 지원 '미래 비전' 공유...국가전략산업 인프라...",건설연이 국가전략산업 인프라 기술 혁신 방향을 공유하고 실행 의지를 결집한다.,호재,2026-04-06 15:51,18.3,추론형,88.1
https://n.news.naver.com/mnews/article/023/0003969154?sid=105,IT/반도체,中 주요 반도체 업체 전 분야에서 사상 최대 매출...AI 붐과 칩 자립화 ...,"중국 반도체 업체가 사상 최대 매출을 기록한데다, 칩 자립 전략의 성과로 인해 AI 붐과 글로벌 반도체 수퍼 사이클에 성공적으로 참여했다는 분석이다.",호재,2026-04-06 16:19,20.9,사실형,77.4
https://n.news.naver.com/mnews/article/015/0005271480?sid=105,IT/반도체,엔비디아가 번 돈 수조원씩 베팅…'젠슨 황 AI 제국' 만든다,엔비디아가 AI프런티어랩에 수조원씩 투자하여 AI 제국을 구축 중이다.,호재,2026-04-06 15:56,29.8,사실형,39.6
https://n.news.naver.com/mnews/article/009/0005661782?sid=105,IT/반도체,"“SMR·데이터센터·반도체팹, 건설 기술없이 경쟁력 확보어려워”",반도체와 SMR과 같은 국가전략산업은 안정적이고 정밀한 인프라가 뒷받침되지 않으면 지속적인 경쟁력을 확보하기 어렵다.,호재,2026-04-06 16:42,46.5,사실형,25.1
https://n.news.naver.com/mnews/article/215/0001248056?sid=101,IT/반도체,"크레버스, 퓨리오사AI ‘Renegade 2026 서밋’서 AI 자동평가 엔진 ‘허밍...",크레버스는 퓨리오사AI 'Renegade 2026 서밋'에서 AI 자동평가 엔진 '허밍고(HUMMINGo)'를 시연하며 실사용 가능한 AI 서비스 사례를 제시했다.,호재,2026-04-06 16:11,27.9,사실형,41.3
https://n.news.naver.com/mnews/article/015/0005271474?sid=105,IT/반도체,"백준호 ""터보퀀트가 메모리 효율의 시작…반도체 수요 확대될 것""","백준호 대표는 '터보퀀트' 기술이 메모리 효율화를 위한 시도의 시작이며, 경제성이 확보되면 반도체 수요가 확대될 가능성이 있다.",호재,2026-04-06 15:53,31.3,사실형,53.5
https://n.news.naver.com/mnews/article/011/0004607616?sid=101,IT/반도체,반도체 ‘대학원대학’ 만든다…에이스 인재 年 300명 육성,대만 정부가 반도체 인재를 육성하기 위해 10년간 14조 원을 투입하기로 함,호재,2026-04-06 16:01,13.4,사실형,81.0
https://n.news.naver.com/mnews/article/584/0000037075?sid=105,IT/반도체,"건설연 ""반도체·데이터센터·SMR 등 국가전략산업 인프라 뒷받침""",건설연이 국가전략산업 인프라 뒷받침을 위해 기술 혁신 방향을 공유하고 실행 의지를 결집했다.,호재,2026-04-06 15:47,14.0,사실형,96.2
https://n.news.naver.com/mnews/article/031/0001019896?sid=101,제약/바이오,"롯데바이오, 日 제약사와 항암 신약 CDMO 계약",롯데바이오로직스는 일본 소재 글로벌 제약사와 항암 신약 위탁개발생산 계약을 맺었다.,호재,2026-04-06 14:14,11.7,사실형,66.3
https://n.news.naver.com/mnews/article/421/0008873078?sid=103,제약/바이오,기자 간담회 참석하는 전인석 삼천당제약 대표,삼천당제약 대표가 기자간담회에 참석해 지분매각 철회 경위와 S-PASS 기술 의혹 등 주요 현안에 대한 설명을 하고 있다.,호재,2026-04-06 15:22,15.8,사실형,98.3
https://n.news.naver.com/mnews/article/031/0001019928?sid=101,제약/바이오,"SK바이오사이언스, R&amp;D 지원 조직 정비",SK바이오사이언스는 연구개발(R&D) 실행력을 높이기 위해 마상호 연구지원실장 부사장을 영입했다.,호재,2026-04-06 14:58,14.3,대화형,43.9
https://n.news.naver.com/mnews/article/016/0002539410?sid=101,금융/밸류업,"약세 금융주 ‘다시 밸류업’…5대 금융지주 회장, 해외 투자자 세일즈",금융지주 회장들이 IMF 총회에서 직접 IR를 진행하며 밸류업 의지를 전하는 것으로 보인다.,호재,2025-10-07 08:16,20.2,사실형,62.9
https://n.news.naver.com/mnews/article/417/0001067555?sid=101,금융/밸류업,공매도 재개 첫날 '밸류업' 금융주 흔들… 하나·신한·우리금융 3% 하락,공매도가 재개되면서 금융주가 약 3% 하락했다.,악재,2025-03-31 17:36,35.3,사실형,54.6
https://n.news.naver.com/mnews/article/009/0005500121?sid=101,금융/밸류업,“주주환원 기대되네”…밸류업에 환율 내리자 금융주 ‘화색’,밸류업 정책의 지속과 주주환원율의 우상향으로 금융주가 긍정적인 영향을 받을 것으로 예상된다.,호재,2025-05-28 16:46,30.7,사실형,48.3
https://n.news.naver.com/mnews/article/029/0002977692?sid=101,금융/밸류업,‘밸류업’ 기대 꺾인 금융주… 정부 청구서에 ‘흔들’,금융주가 주주환원 확대 기대가 꺾인 것으로 보인다.,악재,2025-08-25 15:58,24.6,사실형,72.8
https://n.news.naver.com/mnews/article/009/0005663946?sid=101,IT/반도체,"“이대로 끝나면 버틸만 해”…ADB, 한국 성장률 1.7→1.9% 상향","ADB가 한국 경제 성장률을 1.7%에서 1.9%로 상향 전망, 중동 갈등이 1개월 내 안정화 가정",호재,2026-04-10 09:52,14.8,사실형,76.4
https://n.news.naver.com/mnews/article/082/0001375381?sid=101,IT/반도체,"ADB, 한국 경제성장률 0.2%P 상향, 1.9% 전망",ADB가 한국 경제 성장률을 0.2%포인트 상향 조정하여 1.9%로 전망했다.,호재,2026-04-10 09:50,22.7,사실형,80.7
https://n.news.naver.com/mnews/article/003/0013879638?sid=101,IT/반도체,"""ISA에서 연금까지""…한투운용, 절세 투자 가이드북 발간","한투운용은 절세 투자에 대한 관심이 높아지는 가운데, ISA와 연금계좌를 연계한 자산관리 전략을 담은 가이드북을 발간했다.",호재,2026-04-10 10:07,21.5,사실형,76.2
https://n.news.naver.com/mnews/article/011/0004609296?sid=101,IT/반도체,“엔비디아 공급망 입지 강화”...삼성전기 10% 이상 강세[줍줍리포트],"삼성전기는 엔비디아 공급망 입지 강화로 인해 10% 이상 상승세를 기록하고 있으며, AI 반도체 시장 확대 국면에서 구조적 경쟁력이 부각되고 있다.",호재,2026-04-10 09:50,12.5,사실형,59.4
https://n.news.naver.com/mnews/article/008/0005342472?sid=105,IT/반도체,"SKT, CPU에 NPU 더한 AI 서버 설루션 개발…비용↓·효율 ↑","SK텔레콤은 Arm과 리벨리온과 함께 AI 데이터센터 사업을 협력하고, AI 서버 설루션을 개발하여 AI 추론 성능을 높이고 전력 효율을 개선한다.",호재,2026-04-10 10:10,26.4,사실형,52.6
https://n.news.naver.com/mnews/article/011/0004609294?sid=105,IT/반도체,"SKT, 英Arm·리벨리온과 차세대 AI 서버 솔루션 개발 맞손",SK텔레콤은 영국 암과 리벨리온과 함께 차세대 AI 서버 솔루션을 개발하기 위해 파트너십을 체결했다.,호재,2026-04-10 09:49,20.1,사실형,77.2
https://n.news.naver.com/mnews/article/031/0001021196?sid=105,IT/반도체,"인텔, 테슬라 이어 구글과도 협력 확대…AI 인프라 고도화",인텔은 구글과 다년 계약을 체결하여 차세대 AI 및 클라우드 인프라 구축을 위한 협력을 확대한다.,호재,2026-04-10 10:01,10.8,사실형,82.1
https://n.news.naver.com/mnews/article/088/0001005030?sid=101,IT/반도체,"ADB, 韓 성장률 1.9%로 상향…반도체 수출 호조 반영","ADB가 올해 한국의 경제성장률 전망치를 1.7%에서 1.9%로 상향 조정했으며, 반도체 산업 호조에 따른 수출 증가가 주요 요인이다.",호재,2026-04-10 09:49,25.8,사실형,73.7
